signal_date,rank,instrument,score,pct_rank,side,ret_1d,ret_3d,ret_5d
2025-12-22,10,CIEN,0.1839176302215705,0.0189243027888446,long,-4.1604042053222656e-05,-0.0053684711456298,-0.026717722415924
2025-12-22,11,STX,0.1787638921806105,0.0209163346613545,long,0.008734107017517,-0.0053040981292724,-0.0262021422386169
2025-12-22,12,COIN,0.1725646805852659,0.0229083665338645,long,-0.0106067061424255,-0.0352042913436889,-0.0666942000389099
2025-12-22,13,MU,0.170580892887098,0.0249003984063745,long,0.0376805067062377,0.0655156373977661,0.0330836772918701
2025-12-22,14,NCLH,0.1590214133779511,0.0268924302788844,long,0.0025962591171264,-0.0302899479866027,-0.0341843962669372
2025-12-22,15,CVNA,0.1490947668337977,0.0288844621513944,long,0.0096490383148193,-0.008688747882843,-0.0350520610809326
2025-12-22,16,HOOD,0.1263728542653024,0.0308764940239043,long,0.001663327217102,-0.0233699083328247,-0.0593812465667724
2025-12-22,17,SMCI,0.1074885675741803,0.0328685258964143,long,-0.0068270564079284,-0.022106647491455,-0.0484395027160644
2025-12-22,18,DELL,0.0977652382366767,0.0348605577689243,long,0.0059552192687988,-0.0012537240982055,-0.0136342644691467
2025-12-22,19,AMD,0.0916178092529829,0.0368525896414342,long,0.000651478767395,0.0033038854598999,-0.003443419933319
2025-12-22,20,Q,0.0753188572455647,0.0388446215139442,long,0.0024048089981079,0.0050498247146606,-0.0182757973670959
2025-12-22,21,LUV,0.0683594951005846,0.0408366533864541,long,-0.001924991607666,-0.0105871558189392,-0.0055341720581054
2025-12-22,22,TER,0.0527561357121504,0.0428286852589641,long,0.0001511573791503,-0.0057430863380432,-0.024886667728424
2025-12-22,23,AXON,0.045336938491799,0.0448207171314741,long,0.0002199411392211,-0.0177152156829834,-0.0390681028366088
2025-12-22,24,DECK,0.0445348507086536,0.046812749003984,long,0.0026817321777343,0.0300953388214111,0.0296980142593383
2025-12-22,25,GNRC,0.0363244214015788,0.048804780876494,long,0.0067205429077148,-0.0099378228187561,-0.0250232219696044
2025-12-22,26,WBD,0.0292458788684189,0.0507968127490039,long,0.002744436264038,-0.0123498439788818,-0.0113207697868347
2025-12-22,27,MRNA,0.0289990721079422,0.0527888446215139,long,0.014245867729187,-0.0353050827980041,-0.0867142081260681
2025-12-22,28,ZBRA,0.0283884470053217,0.0547808764940239,long,-0.0034851431846618,-0.0041335225105285,-0.0159668922424316
2025-12-22,29,IP,0.0241262554537842,0.0567729083665338,long,-0.0022807717323303,0.0101368427276611,-0.0017739534378051
2025-12-22,30,CCL,0.0241108593362502,0.0587649402390438,long,-0.01295006275177,-0.0296905040740966,-0.0353758335113525
2025-12-22,473,TRGP,-0.258512459094578,0.9412350597609562,short,-0.005736231803894,-0.0046539306640625,-0.0015693306922912
2025-12-22,474,UPS,-0.258512459094578,0.9432270916334662,short,0.0046911239624023,-0.0050903558731079,-0.0099810361862182
2025-12-22,475,UNP,-0.258512459094578,0.945219123505976,short,0.0038437843322753,0.0016229152679443,-0.0120862126350402
2025-12-22,476,UHS,-0.258512459094578,0.947211155378486,short,-0.0008360147476196,-0.0051040649414062,-0.0407004952430725
2025-12-22,477,ABT,-0.258512459094578,0.949203187250996,short,0.0021679401397705,0.0002409219741821,0.0060222148895263
2025-12-22,478,GPN,-0.258512459094578,0.951195219123506,short,0.0124703645706176,-0.001870572566986,-0.0347923636436462
2025-12-22,479,GPC,-0.258512459094578,0.953187250996016,short,0.0131599903106689,0.0045212507247924,-0.0072662830352783
2025-12-22,480,GIS,-0.258512459094578,0.955179282868526,short,0.0077186822891235,0.0060033798217773,-0.0030016899108886
2025-12-22,481,GILD,-0.258512459094578,0.957171314741036,short,0.0038341283798217,-0.0022366046905517,-0.0195702910423278
2025-12-22,482,GEN,-0.258512459094578,0.959163346613546,short,0.006921648979187,0.0047358274459838,-0.0094717741012573
2025-12-22,483,GEHC,-0.258512459094578,0.9611553784860558,short,0.0008401870727539,-0.0020403265953063,-0.0156025290489196
2025-12-22,484,GDDY,-0.258512459094578,0.9631474103585658,short,0.0031558275222778,-0.0018934607505798,-0.0210650563240051
2025-12-22,485,FTV,-0.258512459094578,0.9651394422310756,short,-0.0032351016998291,0.0091661214828491,-0.0077282786369323
2025-12-22,486,FTNT,-0.258512459094578,0.9671314741035856,short,0.0064467191696166,0.001983642578125,-0.0154971480369567
